memory_total,q,s1x,s1y,s1z,s2x,s2y,s2z,sxsid
0.054434346,1.902216926,0.515101519,-0.269953937,-0.515458344,0.092209453,0.036311622,-0.440040628,604
0.05512032,1.902285412,-0.055301931,0.573341425,-0.521716068,-0.077959943,0.059045609,-0.440352561,605
0.053893036,1.902394877,-0.381192638,-0.420471656,-0.530797974,0.011619734,-0.094814152,-0.440872903,606
0.100936604,1.499964836,-0.069815897,0.077133935,0.279623725,0.066546337,-0.431216497,0.097941053,607
0.082646282,1.6997922,-0.094309399,-0.030313685,-0.013483879,-0.460836107,0.370424019,0.141743836,608
0.079788291,1.900000662,-0.082744121,0.171530322,0.060092314,-0.687956925,-0.056915208,0.115614786,609
0.085721333,2.589948608,0.294395613,-0.028894459,0.549337413,0.466615602,0.494521808,0.182281194,1346
0.04767349,2.543123762,-0.096467278,0.778110275,-0.138559278,-0.134421333,-0.398405717,-0.495558205,1347
0.052038249,2.994383614,-0.159351609,0.658670807,0.271192901,0.279727617,-0.046925777,0.733269256,1348
0.069626191,2.145018594,-0.167787785,0.607134814,0.123898643,0.380750107,-0.490383185,0.494127268,1514
0.052374905,2.412723965,-0.464147537,0.182377416,-0.278360692,0.367579003,0.64278815,-0.038287209,1349
0.052256738,2.033989828,0.038911122,-0.404805379,-0.501311054,0.15904174,-0.397506317,-0.333307062,1515
0.031599952,2.443703141,0.173156543,0.350560346,-0.676394947,-0.481796185,0.53819849,-0.133750324,1516
0.065646181,2.402459464,-0.739882094,-0.000685765,0.266475211,0.106954082,-0.153319328,0.770426465,1350
0.050488386,2.029841326,0.211383139,-0.150811936,-0.732971333,-0.591083663,0.209766493,-0.178479485,1517
0.06450215,2.083474112,-0.633298039,-0.258890308,0.153668621,0.179753721,0.61373257,0.023436854,1518
0.034866814,3.042109079,-0.248586293,0.371065285,-0.354718459,-0.0952963,-0.625541629,0.489147548,1519
0.025561973,3.030532277,0.261384847,0.503942565,-0.419981829,0.188731877,-0.188651766,0.12251657,1520
0.057655242,3.068742909,-0.438459835,0.213311297,0.35155157,-0.260755142,0.371110654,0.437628681,1521
0.037947305,2.963394153,0.214583883,-0.254655629,-0.317896002,-0.173518839,0.72963504,-0.031501637,1522
0.066296097,2.932003017,0.230322608,-0.481460129,0.480651602,0.525041816,0.130366709,0.352810757,1523
0.046998704,2.867047181,0.062283363,-0.517127504,0.214226128,-0.625942492,-0.257559619,-0.396191433,1524
0.067386796,3.101080364,-0.117310969,0.106291824,0.513683893,0.604984437,-0.091492489,-0.422424815,1525
0.019233897,2.99707588,0.246588341,0.422414432,-0.512032481,0.103993864,0.076364982,-0.492477328,1526
0.051618605,2.864929185,-0.392512283,0.392326737,0.020810618,0.477098029,0.016308497,0.337960279,1527
0.061463603,2.874797108,0.098882899,-0.510218912,0.449887619,0.214155123,-0.550455475,-0.211427001,1528
0.043060445,3.144094954,-0.13355352,0.66941267,0.076454671,0.303370711,0.13488729,0.720515556,1529
0.026137,2.9933219,-0.367464075,-0.238419182,-0.552548247,-0.323677401,-0.244596134,0.684142703,1530
0.06692085,3.121881972,0.226675476,-0.274933904,0.541575339,-0.536880305,-0.311471764,-0.176681695,1531
0.049409748,3.015490915,0.612029321,-0.215964125,0.398933061,-0.130481303,-0.136040773,-0.322315889,1532
0.0320852,3.162383128,0.396677439,0.07507951,-0.26928733,0.099431152,-0.184184698,-0.555282022,1533
0.035795441,2.810408891,0.101767374,0.603779558,-0.453707629,-0.084586559,0.68673517,0.39536346,1534
0.036307099,2.921018157,0.512159235,-0.610185723,0.048441577,0.461816177,0.56198846,-0.034601226,1535
0.053559782,3.035610754,-0.351959692,-0.138277524,0.050028916,0.128056833,-0.080495559,0.716750122,1536
0.048750137,3.241188055,-0.527883194,-0.277812692,0.36323794,0.207459835,-0.084960648,0.40210847,1537
0.04289804,2.673010591,-0.540809723,0.027883782,-0.301792533,-0.466791205,0.163377012,-0.374907588,1538
0.047954706,2.586490147,-0.013591991,-0.318897276,-0.359325337,-0.216811271,0.510661383,0.561797003,1539
0.043433033,2.852216088,0.084513725,-0.123670119,-0.339324572,0.398118454,-0.503696512,-0.118030292,1540
0.033875139,2.912854156,0.394859215,0.455045224,-0.366645126,-0.689280797,0.11069943,0.205282445,1541
0.020257908,3.143831111,-0.433488062,0.395456323,-0.500883867,0.332359826,0.021236812,0.65132515,1542
0.039257613,3.186655302,-0.326283889,-0.624779883,0.259276423,0.000526812,-0.221827271,0.006982221,1543
0.034059207,3.259419739,0.062960462,0.735408602,0.081318995,-0.715961706,-0.203850675,-0.030635587,1544
0.043616761,3.050429637,-0.019785485,0.005235503,-0.204638617,0.388344794,-0.537174226,-0.363751142,1545
0.050601687,3.091077703,-0.421302927,0.313746654,0.316043222,0.779095497,0.16678218,-0.027127201,1546
0.051302596,2.919014255,-0.231432022,0.052186681,0.04993078,-0.360147483,-0.56861393,-0.262671436,1547
0.032006464,3.404000928,0.676993999,0.268636959,0.15604661,-0.073220764,-0.377265709,-0.68960826,1548
0.042016883,3.03318021,-0.590884307,0.38859299,0.249747302,-0.677061686,0.340282653,0.181535893,1549
0.039199672,2.624269655,-0.083121255,0.409824254,-0.510756018,-0.088368571,0.38249532,0.413770732,1550
0.06469574,2.851078102,-0.431826129,0.078696589,0.49019463,-0.199473534,-0.209295891,-0.520260379,1551
0.036446676,2.855276195,-0.48641141,-0.586437222,0.190023635,-0.501890969,0.030361469,-0.587188327,1552
0.096114133,2.617898633,-0.18436874,-0.385370555,0.663058321,0.342308674,-0.024312647,0.223231237,1553
0.0400213,2.754606029,-0.035522841,0.232289612,-0.416351478,0.423597229,-0.51779006,-0.272890694,1554
0.04298001,2.832579106,-0.14642478,0.733119287,-0.004500895,0.057928929,-0.28013921,-0.112298999,1555
0.032963354,3.159207649,0.062892478,0.727910154,0.172977396,-0.428293941,-0.192474241,-0.316395997,1556
0.041789294,2.942406371,0.065798042,-0.649733457,0.298883418,0.185065533,0.620878918,-0.463579911,1557
0.089544364,2.79404469,-0.250094039,0.300922958,0.689944588,-0.27708559,0.561049665,-0.116854648,1558
0.049062345,3.22864568,0.006044271,-6.64E-05,0.026821403,-0.012073185,0.688071511,0.167058102,1559
0.041148311,3.252248909,0.229606485,-0.611345267,0.006775104,-0.365294831,-0.13513679,0.573719941,1560
0.033066174,3.293107261,-0.006583817,-0.068817817,-0.664616562,-0.327412655,0.37217996,0.448480593,1561
0.033805702,3.374515513,0.689264199,-0.094437218,0.213835705,-0.104684574,-0.346936437,-0.618055716,1562
0.030600256,3.352768502,-0.605105238,0.316893729,-0.269096094,0.009606874,-0.038723749,-0.162511514,1563
0.074304133,2.479117645,0.48830415,0.223373168,0.414325318,0.408402084,-0.069525073,0.493405124,1564
0.093610925,2.712900648,0.41629194,-0.21411677,0.619421864,-0.302781948,-0.167494308,0.632919382,1565
0.06409828,2.567160347,0.242411402,-0.633416476,0.314111439,0.224955954,0.110483792,0.657584061,1566
0.055570732,2.561908769,-0.170609947,0.413902102,0.231535425,0.243647345,0.416800334,-0.492733345,1567
0.035694187,2.941157849,-0.615430153,-0.060894,-0.359479969,0.346445723,0.06110934,0.489807533,1568
0.052315453,3.011714615,-0.102896338,-0.080925117,0.0478899,0.036634272,-0.01041108,-0.0455778,1569
0.087343751,3.08774439,-0.028416883,-0.007242252,0.709648796,-0.098378441,-0.505220612,-0.0407618,1570
0.070077739,3.437439108,0.301323082,-0.294190835,0.661530042,0.538479275,0.384201672,-0.242371907,1571
0.021758426,3.303676655,-0.41197533,0.269154338,-0.456711951,-0.490742829,0.052042796,0.190191366,1572
0.041979779,2.622693218,-0.218949415,-0.435253002,-0.283848416,0.301253782,0.42661949,-0.478455038,1573
0.048630019,2.767415463,-0.262302903,0.397501689,0.086956129,-0.114203438,0.196994318,-0.76056392,1574
0.032226011,3.311768376,-0.24249917,-0.65137419,0.201834215,0.345706534,-0.371540423,-0.51451035,1575
0.046749965,2.694968967,-0.563421604,0.489425969,-0.10125856,-0.228621475,-0.639554986,0.340988098,1576
0.017100413,3.501407343,0.401355573,-0.50680291,-0.379301024,-0.535527094,0.388631503,0.142380603,1577
0.020864456,3.490575419,-0.081536073,0.351983279,-0.422353533,0.38893437,0.143533255,0.530261991,1578
0.017163893,3.439287876,-0.299348645,-0.414517575,-0.367952495,0.234336987,0.021343207,-0.745509925,1579
0.032399614,2.994755589,-0.0445387,-0.146875302,-0.751846076,0.234750512,0.519297934,-0.029584908,1580
0.047539969,2.54495774,0.373157275,-0.602368774,-0.182434775,0.383541911,0.344220235,-0.544918394,1581
0.05512734,3.393314176,-0.391718005,-0.081665655,0.472660248,0.436122787,-0.049920471,0.296834004,1582
0.037697787,2.920314252,0.236767631,0.697801166,-0.073272846,-0.513000315,0.414794799,-0.338575322,1583
0.038723691,3.308631794,0.448139849,-0.42224184,-0.126198404,0.572281113,-0.044089953,-0.183531002,1584
0.061342355,2.631734034,0.116968365,-0.477145322,0.207658489,-0.537009543,0.24034163,0.434837941,1585
0.039381248,3.192183497,-0.533851257,0.432936633,-0.06382359,-0.329432886,0.605002174,-0.163855113,1586
0.035592715,3.389792215,0.476822431,0.595915574,0.20216242,-0.366630494,0.221978821,0.512200602,1587
0.036182379,2.602561925,0.280246848,-0.543391974,-0.400677572,-0.437884846,0.609974765,-0.080442115,1588
0.060537695,2.917842356,-0.316271343,-0.399352673,0.411994359,0.4783031,0.325485535,0.351897494,1589
0.0437016,2.777656572,-0.312287966,0.681809828,-0.275395779,-0.049062028,-0.174349059,0.262408555,1590
0.057292887,3.590719969,0.342382426,-0.005848891,0.553812057,-0.342393098,0.45855195,0.13395096,1591
0.02337203,2.789050629,-0.233455944,0.317976738,-0.609832593,-0.065749484,-0.388105735,-0.670365373,1592
0.038969303,3.500108912,-0.179505368,-0.6569444,0.236842874,0.46783532,-0.396700671,0.446733686,1593
0.052639423,3.028155853,0.476787996,-0.267983692,0.316808144,0.209730668,-0.57644897,0.202867645,1594
0.012747907,3.434272157,0.219588983,-0.494896552,-0.487013234,-0.53703307,0.068405528,-0.273016796,1595
0.061401157,2.594485746,0.037284723,-0.286894109,0.212619877,-0.277178349,0.527955267,-0.438498163,1596
0.022571863,3.54331435,-0.185085421,-0.346837835,-0.38769903,0.560648791,-0.025323225,0.394506421,1597
0.044602592,3.526472678,0.330058064,-0.249355716,0.331749381,-0.622142353,-0.090729564,-0.424180816,1598
0.05842334,2.452418877,-0.574361266,0.22614628,0.11409965,0.374519552,-0.216861434,-0.158955938,1599
0.024863512,2.901277234,-0.36140886,-0.009940367,-0.706316234,0.249802029,-0.082582764,0.746207003,1600
0.020845794,3.468506726,0.180725004,0.609721509,-0.370276621,-0.464072241,0.190262095,0.109221807,1601
0.038791137,3.080347475,-0.591981201,0.409840425,-0.212139172,0.677121451,0.271997848,0.271154576,1602
0.023215678,3.325972783,0.629707998,0.173014383,-0.381550666,-0.202903571,0.40684141,-0.189048364,1603
0.024405632,2.60725549,0.09352116,0.488390877,-0.606603068,0.092923498,0.457899698,-0.620943096,1604
0.081248357,3.368055042,-0.21794692,0.223908242,0.64778291,0.071996701,-0.086102437,0.689009448,1605
0.066956038,2.857973037,0.425130019,-0.500806483,0.454846852,0.417332598,-0.292247629,0.379051848,1606
0.032088905,3.471229156,0.228370843,0.333700439,-0.18844996,0.645247887,0.190482561,-0.396762275,1607
0.016308266,3.47645747,0.373593137,-0.155074245,-0.543948022,-0.614945975,0.433025842,0.088552653,1608
0.028989942,2.699593359,-0.077572228,0.391681529,-0.627013874,-0.561461668,0.444586729,-0.002580287,1609
0.019126692,3.381192028,-0.094974777,-0.225714015,-0.6942513,-0.165812481,-0.343813981,-0.23256393,1610
0.04190669,3.079594486,-0.34925326,0.639034046,-0.045502981,0.032796464,-0.085417926,0.753546876,1611
0.013301844,3.169055565,-0.387695037,-0.250635564,-0.638986577,-0.341820048,-0.621982733,-0.083129641,1612
0.052165261,2.608638379,-0.007589402,-0.692510071,0.064091635,-0.412137471,0.575503117,0.334316931,1613
0.097877183,2.677014262,0.190842083,-0.030715735,0.713200576,-0.063217675,0.11382618,0.022895412,1614
0.036287612,2.81475681,-0.027540941,0.05515833,-0.766707769,-0.292353411,-0.151522393,-0.272318874,1615
0.053748762,2.873461789,0.068866958,-0.590061585,0.448685941,0.114821222,0.242944995,-0.601952776,1616
0.048269676,2.462570372,-0.564325344,0.291851347,-0.444372147,-0.212715304,0.360589524,0.459661772,1617
0.054913639,2.620338101,0.535024135,0.441802242,0.34679336,-0.632376827,0.371200211,-0.096321895,1618
0.064429985,2.43420209,0.381881458,0.20235074,0.073125665,-0.045095934,-0.406535521,0.375798942,1619
0.055221225,2.320472593,-0.036010981,0.736930878,0.125311522,-0.625751932,-0.183251635,0.360774622,1620
0.05365267,3.33851289,-0.094260464,-0.008250356,0.216115143,0.686625138,-0.102142237,0.274253462,1621
0.062190416,2.610415282,0.300388352,0.494781403,0.427412293,-0.245618539,0.136722627,-0.411764061,1622
0.038598576,3.929597575,-0.036331971,-0.533307838,0.447535847,-0.602760569,0.198280464,-0.480643705,1623
0.033681872,2.625512201,0.266253154,-0.45365759,-0.479310624,-0.106266237,0.776037038,-0.016903923,1624
0.012248352,3.967082524,0.432252062,-0.294892145,-0.383999045,0.325323089,-0.582023688,-0.283213771,1625
0.015352771,3.68841444,-0.186730701,-0.578561695,-0.392252602,0.148768944,-0.707319308,-0.197138877,1626
0.104719751,2.98099481,-0.012356038,-0.041128481,0.764977991,0.390164583,-0.395975166,0.560902558,1627
0.035033673,3.143427467,-0.753827814,0.118375476,0.021536113,-0.409143338,-0.643095469,-0.160024046,1628
0.01233254,3.455942746,-0.303220166,-0.45716043,-0.465596699,-0.290942804,-0.314695095,-0.636114931,1629
0.039570674,3.597766678,-0.530021293,0.244675938,0.191525319,-0.351331489,0.239285083,0.560531112,1630
0.051559552,2.25895014,0.575725639,0.183772839,-0.517532661,0.11586331,-0.150387139,0.563663108,1631
0.03936311,3.012134689,-0.218183533,-0.741376652,0.178946761,-0.693386324,-0.186786825,0.056854053,1632
0.051626169,2.538825262,-0.22793357,0.082287524,-0.335290197,0.509852729,0.017308197,0.536790657,1633
0.042045715,3.420350756,-0.119079096,0.461017103,0.167990739,-0.570226167,0.149701177,-0.00652582,1634
0.035641141,2.499129561,-0.040426003,-0.595303165,-0.446189125,-0.264490666,0.319842591,-0.457886836,1635
0.045742864,3.64063072,-0.268230853,-0.334129881,0.377760171,-0.466160673,-0.027053195,-0.2380594,1636
0.040236569,3.328067338,0.717177847,0.026708296,-0.009119368,-0.287628418,0.269703333,0.434693781,1637
0.078671861,2.407844083,-0.548317948,0.321471891,0.444357703,-0.613998909,0.196308557,-0.034728116,1638
0.056324262,2.583306955,0.410486508,0.283859845,0.117344109,0.238547869,0.164100986,0.394390246,1639
0.019109837,3.516156644,-0.574380669,-0.145314699,-0.42025602,0.162946783,-0.241592109,0.350672693,1640
0.065696126,2.585478484,-0.005055904,-0.243823992,0.305972008,-0.306471717,0.588776989,-0.397847197,1641
0.04208222,3.288705534,0.545407439,-0.19299113,0.335163622,-0.63090951,0.183743032,-0.328505368,1642
0.031931769,3.631476764,-0.321207127,0.720655338,-0.127486918,0.588535993,-0.396654648,0.361998598,1643
0.054661388,2.510932769,-0.330265759,0.474640911,0.13004818,-0.049454651,-0.340992777,-0.505020617,1644
0.085490831,2.28586616,-0.103821304,0.503675229,0.440522203,0.135258227,0.5501934,0.54298432,1645
0.083462083,2.598500288,-0.088779463,0.043644909,0.423440575,-0.400270996,0.184975984,0.566872026,1646
0.011519777,3.691323762,0.345841883,0.434056431,-0.410546987,0.322663631,-0.160347273,-0.63946574,1647
0.008184594,3.926598883,-0.047185989,0.539203057,-0.57116302,-0.185248728,0.574466339,0.395657233,1648
0.073816086,2.838695299,0.508207255,0.047779564,0.558889817,0.747683856,-0.07602175,-0.119597437,1649
0.041222201,2.521840392,0.490800939,-0.267555286,-0.383073909,-0.478023039,-0.384355193,-0.414860908,1650
0.05855002,3.40335556,-0.319260153,-0.484338226,0.522509621,-0.375201857,0.386309107,0.162861221,1651
0.025406478,2.666538762,-0.221797326,-0.383130629,-0.579469852,-0.508620937,0.049973855,-0.452911085,1653
0.037678035,3.719815944,0.540522089,0.065401449,0.093542568,-0.363495044,-0.608989562,0.021035784,1654
0.019506593,3.450036312,-0.492574441,-0.286862203,-0.394075563,-0.316177434,0.565152188,0.381155432,1655
0.065841561,3.400524799,0.22639094,-0.337791998,0.599961995,0.050863188,0.045659226,-0.145362803,1656
0.049059159,3.370599431,0.441714216,-0.371868915,0.455998224,-0.185381919,0.614737199,0.37088442,1657
0.026464073,3.570254581,-0.020748603,0.677391115,-0.188331978,0.046938624,-0.27601018,-0.740770198,1658
0.064138315,3.465906152,-0.348643631,0.424972376,0.57138233,-0.033069258,-0.293467374,0.356149327,1659
0.022724779,2.872617249,-0.383921753,-0.129064274,-0.63349762,-0.117507885,0.221918547,0.177284009,1660
0.051379226,2.595766133,-0.320080044,0.677141032,-0.139561323,0.29319562,-0.360292645,0.64246699,1661
0.042089435,2.612842061,0.562469875,-0.000865165,-0.379856658,-0.000628044,-7.00E-05,-0.014601568,1662
0.051096205,3.594284942,-0.571981335,0.037891721,0.512138772,-0.176039135,0.2884412,-0.105769349,1663
0.084145872,2.327250541,-0.171049028,-0.527059543,0.501102462,-0.317527459,-0.317061259,0.148662694,1664
0.059022742,2.489460482,0.462864415,-0.354053318,0.33268376,-0.486433006,-0.531477728,-0.307881915,1665
0.07891492,2.324544866,-0.387227181,-0.360209767,0.530047363,0.07965214,0.394635581,-0.292285575,1666
0.055614111,2.486545524,-0.102333722,-0.545703719,0.044006319,-0.418397769,-0.18869268,0.573201444,1667
0.014646603,3.426424032,0.156134014,-0.343727211,-0.677478721,0.696662298,0.214879784,0.21974273,1668
0.043041638,3.005720547,0.426599309,-0.534117285,0.04959335,-0.449482166,-0.430597595,-0.206925608,1669
0.038980648,3.246354596,0.700260469,-0.260452057,-0.050638784,0.016269312,-0.271333592,0.054087432,1670
0.082425357,2.493926244,0.252999634,-0.239720668,0.508135968,-0.221448435,0.678010733,-0.040992884,1671
0.017892646,3.351334237,0.03401809,-0.300006096,-0.655434221,0.013932234,0.185029215,-0.606043313,1672
0.013775238,3.219630903,0.540563717,0.14836371,-0.514496569,-0.007602095,-0.660005321,-0.280176935,1673
0.062815148,3.561034822,0.348310139,0.053742566,0.525555506,0.213587277,0.010907137,0.566624119,1674
0.059048314,2.190094071,0.602704855,0.051413642,0.26828141,-0.164420577,0.11177265,-0.721514943,1675
0.063444011,3.253418582,0.22621425,-0.052745373,0.426383788,0.219814397,-0.196251006,0.273106872,1676
0.068302495,2.635937859,-0.055154154,0.015289039,0.268001554,-0.728275244,-0.084816949,0.078535598,1677
0.041047888,3.214071586,-0.674530771,0.10150597,0.085307984,0.047024668,0.793112515,-0.044183455,1678
0.088719525,3.007104409,-0.327893656,-0.207185202,0.696797714,-0.642975871,0.116303149,0.215293198,1679
0.037891072,2.460321672,-0.472946933,0.222679505,-0.599728836,-0.735389953,-0.241968684,0.176933911,1680
0.049128026,3.256568614,0.007899222,0.003841152,0.145144244,0.20986346,0.015539713,-0.642278531,1681
0.041741912,3.049422829,-0.543277827,0.503860183,-0.145630697,-0.220556825,0.639500812,0.288381835,1682
0.043525262,2.751116261,-0.481360378,-0.50415418,0.317797204,0.10336693,0.046744082,-0.761015206,1683
0.042311774,3.488175401,0.397161322,0.058663323,0.027315861,-0.616501761,0.252103934,0.066556336,1684
0.078420407,2.478046695,0.41236731,-0.414906756,0.544628804,-0.683235005,-0.223085367,0.11162861,1685
0.050994086,2.471167627,-0.222319487,-0.727477365,0.114924889,-0.39652607,0.428623829,0.161751883,1686
0.051479161,2.259478479,-0.493716518,0.479185364,-0.308485692,-0.498112557,0.349946545,0.137437422,1687
0.021982917,3.618850732,-0.705872656,0.13457588,-0.336111795,-0.112961466,0.651865061,-0.069502278,1688
0.039818035,3.43155127,-0.068758826,-0.085960071,-0.121593389,0.082342668,0.681947401,-0.354972255,1689
0.068408295,3.224973413,-0.238098852,0.374909937,0.626120941,0.085373603,0.555800101,-0.434091253,1690
0.064682829,2.412728222,-0.31849715,0.311473529,0.414582235,0.092746972,0.332924651,-0.683259816,1691
0.046505845,2.875185914,0.180387617,-0.569368264,0.048482604,0.041454528,0.454582841,-0.279522178,1692
0.050493534,2.454755754,0.436162237,-0.60950611,0.06444429,0.082785039,0.115127348,0.494596251,1693
0.054381883,3.177966953,0.219727637,-0.556478679,0.461317224,-0.001548693,-0.014556366,-0.102575206,1694
0.048628916,3.037279504,0.012295934,-0.039801795,-0.070970171,0.499791277,0.580439379,0.054158244,1695
0.046080444,2.631752554,0.212278118,0.709645613,0.142090319,-0.237536097,-0.129563743,0.189263397,1696
0.084504245,3.436363492,-0.260988987,0.024669044,0.70476612,0.025743724,0.43551986,0.604270325,1697
0.025645124,3.505991227,0.369946001,-0.270041235,-0.250261014,-0.152559783,0.290872691,-0.496787929,1698
0.0335768,3.380634249,0.142396056,-0.685683496,0.343267555,-0.135113353,-0.202206579,-0.758379598,1699
0.044682797,2.609246625,0.708828243,0.125403478,-0.019743855,0.286630567,0.157473515,-0.114233243,1700
0.046051263,3.30959618,-0.212114374,0.227630354,0.132570951,0.200058908,-0.424477847,-0.591577581,1701
0.038994684,3.584261875,0.024379459,0.485829467,0.016995503,-0.12350065,-0.518546849,0.207905274,1702
0.042587293,2.606006929,0.025572704,-0.007979093,-0.505601496,-0.012749493,0.019153781,-0.794813395,1703
0.059293943,2.077076885,-0.132794409,-0.518756517,-0.192111948,-0.280185756,-0.450307619,0.426504403,1704
0.052088102,3.799829286,-0.466117576,0.332153201,0.471714545,-0.590051152,0.040081471,0.518797472,1705
0.032934697,3.163614715,0.040773496,-0.118052175,-0.679670695,-0.420941097,0.672532015,0.09370597,1706
0.041716999,2.746608926,-0.387341742,0.557003146,-0.244306163,-0.214542045,-0.221816471,-0.729565277,1707
0.051110663,2.951719333,0.14041253,-0.105929089,-0.078285423,0.005010249,0.535044715,0.40058856,1708
0.048689796,3.438752737,0.153195156,-0.191260178,0.271826116,0.281539298,-0.461231005,-0.559544699,1709
0.107719359,2.552950669,-0.367704896,-0.030876423,0.685292026,-0.154435426,0.327718607,0.691019149,1710
0.041430772,3.495332479,0.530499649,-0.133307464,-0.029832398,0.457840581,-0.224436292,0.559207046,1711
0.049045942,2.291175672,-0.354536119,0.493771072,-0.415992103,0.76244229,-0.005155371,-0.060283762,1712
0.037747221,3.965389735,-0.359054077,-0.23263168,0.354219258,0.0568837,0.512342654,-0.579706185,1713
0.032059038,3.709863686,-0.264588627,0.551935734,0.149435292,-0.248336201,-0.182881682,-0.684620098,1714
0.043396698,2.921065399,0.604267229,-0.435300374,-0.166131218,0.217201083,-0.295008881,0.111036729,1715
0.096876166,2.235020909,0.270884108,-0.405370723,0.510081466,0.137074475,-0.473684259,0.528012147,1716
0.036120157,2.561455985,0.154730521,0.186803657,-0.714555915,0.051552292,-0.05027825,0.30022884,1717
0.095879373,2.312508708,0.141190925,0.12620594,0.728513243,-0.17756578,-0.559630582,-0.467859161,1718
0.045094334,2.825497004,-0.026429608,0.459133117,-0.144667026,-0.55126585,0.080372228,-0.458762105,1719
0.056862437,2.283526086,0.044646651,0.44432608,-0.31275572,-0.189079812,-0.548113482,0.485287235,1720
0.052791746,2.775381825,0.420318891,-0.363216153,0.274590677,0.298516997,0.672338695,0.292657462,1721
0.053690697,3.717501533,0.163091759,0.577003147,0.518048195,0.261077962,-0.242362671,0.611344824,1722
0.044163581,3.603607971,0.497708535,0.044265305,0.357033283,0.279981372,0.707372281,0.130766134,1723
0.065957255,2.354997322,0.025266613,-0.531438896,0.449401675,-0.000124452,0.388361586,-0.662646952,1724
0.041188067,3.174241482,0.717620414,0.049360968,-0.065917398,-0.285010812,0.206376806,0.174494602,1725
0.038777091,3.381170887,0.274692571,-0.28137713,-0.128414585,-0.166119926,-0.61586757,0.364104744,1726
0.068893308,2.599506589,-0.198928414,0.15077862,0.217794329,-0.148023707,-0.476525067,0.596557812,1727
0.084619812,2.612387697,-0.233367391,-0.163235497,0.453384681,0.056549375,0.010155512,0.771722424,1728
0.030730628,2.986889042,-0.371537834,-0.597132954,-0.365627034,-0.443038619,-0.276627492,-0.575371916,1729
0.056024765,2.527220142,0.005901911,-0.055119432,-0.074092368,-0.293834934,-0.236545673,-0.396633247,1730
0.014924852,3.840890769,0.532480208,-0.37185873,-0.393772946,0.121767179,-0.478106612,0.412631222,1731
0.061353751,2.830326276,0.077510875,-0.238742499,0.389333875,-0.411046236,0.101498561,-0.668783552,1732
0.077673895,2.365665076,0.395331375,0.116007086,0.446676749,0.122687333,0.668317454,-0.380971282,1733
0.038635355,3.031731183,-0.399646954,-0.607174316,-0.081121559,0.298276957,0.35146839,-0.559777454,1734
0.015678648,3.692607771,0.34653683,-0.223745042,-0.450401088,0.014952866,0.522123359,-0.298932203,1735
0.046294656,2.339340532,0.637569574,-0.464948619,-0.067696893,0.614244923,0.473249325,-0.168790351,1736
0.058593404,2.411634338,-0.075441118,0.324474749,-0.03444545,0.202110957,-0.617464914,-0.416476545,1737
0.061396202,2.171822109,-0.543847663,-0.156145853,-0.170189283,0.456778613,-0.630157918,0.047524367,1738
0.00996178,3.980344598,-0.207598636,-0.357919715,-0.442619922,-0.554758761,0.050949787,-0.41946147,1739
0.050972849,2.381093166,0.299675522,0.424155782,-0.185463548,0.331375094,-0.275757455,-0.570385044,1740
0.040399811,2.767752605,-0.113990373,-0.765239773,-0.063938274,-0.153348011,-0.128872058,-0.403308789,1741
0.064187186,2.645760722,0.217706993,-0.552351892,0.457076286,-0.144086417,-0.345670614,-0.201552127,1742
0.01616847,3.417195052,0.007338847,0.319424838,-0.722388284,0.05054148,-0.066970536,0.091283202,1743
0.042817265,3.502993298,0.379756298,-0.15402188,0.280680239,0.352808344,-0.116851742,-0.639597913,1744
0.042774042,2.992996867,-0.591871649,-0.172510395,-0.281403947,0.015274907,-0.184258184,0.715393195,1745
0.087441036,2.668641953,-0.245679881,-0.100540454,0.654470473,-0.543103767,0.558206637,-0.144483857,1746
0.091568778,2.657598454,0.103750041,-0.164577195,0.708444548,0.078741654,0.095458575,-0.414030587,1747
0.085735926,2.548438968,0.049283739,0.003767536,0.493779816,-0.365997405,0.680069649,0.156880178,1748
0.036492878,3.267488571,0.684605011,0.1037006,-0.079970297,0.24989307,-0.171886048,-0.600686918,1749
0.083402629,2.499716774,-0.047842909,-0.02293714,0.422542861,0.302655777,-0.696669129,0.23743941,1750
0.043555994,3.955050248,-0.368265508,-0.021894692,0.429887834,0.544234031,-0.362404524,0.224738379,1751
0.032073989,3.959752473,-0.469482054,-0.356897614,-0.036657891,-0.2129168,0.68310756,0.335966845,1752
0.039591016,2.752744717,-0.198286343,0.742941885,0.167924178,-0.54932933,-0.430985746,0.286769224,1753
0.027649818,3.121490017,0.256815794,-0.352651334,-0.46591733,0.277347598,-0.369297253,0.612111109,1754
0.026958793,3.349586761,0.464617591,-0.261893425,-0.28100176,0.089021207,0.291247639,-0.657299099,1755
0.044700187,2.584474275,0.662582518,0.358808654,-0.180960701,-0.249223693,0.649752128,-0.310206612,1756
0.010780066,3.9732428,0.451375536,0.270374075,-0.451037877,-0.2735904,0.503599021,0.315828907,1757
0.034581097,3.562850414,-0.446250635,-0.59732729,-0.020070716,0.631140851,0.331723129,0.361503974,1758
0.035782803,2.667196872,-0.461073829,-0.488804323,-0.411742582,-0.41494202,0.479635262,-0.086508946,1759
0.03904529,3.303703609,-0.3995601,0.579511062,-0.033205281,-0.301467096,-0.332162395,0.5827797,1760
0.047618893,2.716333064,0.734914815,0.077032099,0.24354915,0.151542122,-0.644167269,-0.185104778,1761
